Dealer Name,Address,City,State,Zip,Phone,Contact Name,Contact Email,Website,Domains,Notes
Robert Hutson Lincoln,2316 First Avenue S.E.,Moultrie,GA,31788,(229) 985-6603,,,https://www.roberthutsonlincoln.net/,roberthutsonlincoln.net,Website: https://www.roberthutsonlincoln.net/ | Lead inbox: roberthutson@alltel.net | Staff page: blocked | Brand: Lincoln
Valley Isle Lincoln,221 Puunene Avenue,Kahului,HI,96732,(808) 877-3673,,,https://www.valleyislelincoln.com/,valleyislelincoln.com,Website: https://www.valleyislelincoln.com/ | Lead inbox: mbanner@valleyislemotors.com | Staff page: blocked | Brand: Lincoln
Ames Lincoln,123 Airport Road,Ames,IA,50010,(515) 233-1913,Merrill Lincoln,,https://www.ameslincoln.com/,ameslincoln.com,Title: Sales Manager | Website: https://www.ameslincoln.com/ | Source: https://www.ameslincoln.com/dealership/staff.htm (no email published for this contact) | Brand: Lincoln
Colwell Lincoln,215 15th Street S.W.,Mason City,IA,50401,(641) 424-8550,,,,,Brand: Lincoln
"Don Pierson Ford-Lincoln, Inc.",118 11th St- SW Plaza,Spencer,IA,51301,(712) 262-5750,,,,,Lead inbox: dpford@donpiersonford.com | Brand: Lincoln
Fort Dodge Ford Lincoln,2723 5th Ave. South,Fort Dodge,IA,50501,(515) 576-7505,,,,,Lead inbox: sales@fdford.com | Brand: Lincoln
John Deery Motors Inc,6823 University Avenue,Cedar Falls,IA,50613,(319) 277-6200,,,,,Lead inbox: deery@deery.com | Brand: Lincoln
"Junge Lincoln, Inc.",1200 Boyson Road,Hiawatha,IA,52233,(319) 393-6500,,,,,Lead inbox: lmi@junge.com | Brand: Lincoln
Rydell Lincoln,2000 Enterprise Drive East,Independence,IA,50644,(319) 334-6033,Jacob Halbur,,https://www.rydelllincoln.com/,rydelllincoln.com,Title: General Manager | Website: https://www.rydelllincoln.com/ | Source: https://www.rydelllincoln.com/staff.aspx (no email published for this contact) | Brand: Lincoln
Shottenkirk Ford Lincoln,309 South Gear Avenue,West Burlington,IA,52655,(319) 753-2866,,,,,Lead inbox: sales@shottenkirksuperstore.com | Brand: Lincoln
Sioux City Lincoln,3601 Singing Hills Blvd.,Sioux City,IA,51106,(712) 277-8420,,,,,Lead inbox: sales@siouxcityford.com | Brand: Lincoln
"Steve Link Ford Lincoln, Inc.",916 West Street,Grinnell,IA,50112,(641) 236-3172,,,,,Lead inbox: link@iowatelecom.net | Brand: Lincoln
Stivers Lincoln,1450 East Highway 6,Waukee,IA,50263,(515) 987-3697,CHRISTOPHER HECK,,https://www.stiverslincolnwaukee.com/,stiverslincolnwaukee.com,Title: General Sales Manager | Website: https://www.stiverslincolnwaukee.com/ | Source: https://www.stiverslincolnwaukee.com/staff (no email published for this contact) | Lead inbox: inquire@stiversfordia.com | Brand: Lincoln
Ulrich Lincoln,1130 West 16th Street,Pella,IA,50219,(641) 628-2184,,,,,Lead inbox: todd@ulrichford.com | Brand: Lincoln
Kendall Lincoln Treasure Valley,178 East Overland Road,Meridian,ID,83642,(208) 498-1901,,,https://www.kendalllincolntreasurevalley.net/,kendalllincolntreasurevalley.net,Website: https://www.kendalllincolntreasurevalley.net/ | Staff page: blocked | Brand: Lincoln
Middlekauff Ford Lincoln,1243 Blue Lakes Blvd. North,Twin Falls,ID,83301,(208) 736-2480,,,,,Lead inbox: tmartinez@bigmdirect.com | Brand: Lincoln
Mountain Home Auto Ranch,2800 American Legion Blvd.,Mountain Home,ID,83647,(888) 229-8919,,,,,Lead inbox: kimsmith@mhautoranch.com | Brand: Lincoln
"Bob Ridings Westown Ford, Lincoln",1312 W Morton Rd,Jacksonville,IL,62650,(217) 245-7101,,,,,Lead inbox: buyford@dtnspeed.net | Brand: Lincoln
Buss Lincoln,111 State Rte 31,McHenry,IL,60050,(815) 385-2000,,,https://www.busslincoln.com/,busslincoln.com,Website: https://www.busslincoln.com/ | Lead inbox: sales@bussford.com | Staff page: no_staff_page | Brand: Lincoln
Champaign Lincoln,701 West Marketview Drive,Champaign,IL,61822,(217) 352-0462,,,https://www.champaignfordcitylincoln.com/,champaignfordcitylincoln.com,Website: https://www.champaignfordcitylincoln.com/ | Staff page: blocked | Brand: Lincoln
Fair Oaks Lincoln,1564 West Ogden Avenue,Naperville,IL,60540,(630) 357-7100,John Krajnovich,jkrajnovich@fairoakslincoln.com,https://www.fairoakslincoln.com/,fairoakslincoln.com,Title: General Sales Manager | Website: https://www.fairoakslincoln.com/ | Source: https://www.fairoakslincoln.com/staff | Brand: Lincoln
"Green Lincoln, Inc.",3760 South 6th Street,Springfield,IL,62703,(217) 391-2400,,,https://www.greenlincolnofspringfield.net/,greenlincolnofspringfield.net,Website: https://www.greenlincolnofspringfield.net/ | Lead inbox: mifairfield@greenstores.net | Staff page: blocked | Brand: Lincoln
Heller Lincoln of Pontiac,720 S. Deerfield,Pontiac,IL,61764,(815) 842-1128,,,https://www.hellerlincoln.net/,hellerlincoln.net,Website: https://www.hellerlincoln.net/ | Lead inbox: martyheller@hellerstores.com | Staff page: no_staff_page | Brand: Lincoln
Highland Park Lincoln,1333 Park Avenue West,Highland Park,IL,60035,(847) 433-7200,Chuck Benkiel,,https://www.lincolnofhighlandpark.com/,lincolnofhighlandpark.com,Title: General Manager | Website: https://www.lincolnofhighlandpark.com/ | Source: https://www.lincolnofhighlandpark.com/dealership/staff.htm (no email published for this contact) | Lead inbox: lincolnmercury@comcast.net | Brand: Lincoln
"Jim Xamis Ford, Lincoln, Inc.",2301 Woodlawn Rd,Lincoln,IL,62656,(217) 732-2111,,,,,Lead inbox: matt@jimxamis.com | Brand: Lincoln
Joe Rizza Lincoln,8100 W. 159th Street,Orland Park,IL,60462,(708) 403-0300,Gary Precin,,https://www.joerizzalincolnoforlandpark.com/,joerizzalincolnoforlandpark.com,Title: General Manager | Website: https://www.joerizzalincolnoforlandpark.com/ | Source: https://www.joerizzalincolnoforlandpark.com/staff (no email published for this contact) | Lead inbox: estore@rizzacars.com | Brand: Lincoln
"Libertyville Lincoln Sales, Inc.",941 S Milwaukee Avenue,Libertyville,IL,60048,(847) 367-1700,James Won,james@libertyville-lincoln.com,https://www.libertyville-lincoln.com/,libertyville-lincoln.com,Title: Sales Consultant | Website: https://www.libertyville-lincoln.com/ | Source: https://www.libertyville-lincoln.com/staff | Lead inbox: sales@libertyvillelincoln.com | Brand: Lincoln
Lincoln of Mt. Vernon,1501 Broadway,Mount Vernon,IL,62864,(618) 242-8600,,,https://www.lincolnsquareofmountvernon.com/,lincolnsquareofmountvernon.com,Website: https://www.lincolnsquareofmountvernon.com/ | Lead inbox: fordsquare@mvn.net | Staff page: no_staff_page | Brand: Lincoln
Lincoln of Normal,1430 Fort Jesse Road,Normal,IL,61761,(309) 888-1000,,,https://www.lincolnofnormal.com/,lincolnofnormal.com,Website: https://www.lincolnofnormal.com/ | Staff page: no_staff_page | Brand: Lincoln
Murgado Lincoln of Chicago,2501 North Elston Avenue,Chicago,IL,60647,(773) 687-7800,,,https://www.murgadolincolnchicago.net/,murgadolincolnchicago.net,Website: https://www.murgadolincolnchicago.net/ | Staff page: no_staff_page | Brand: Lincoln
Napleton Lincoln,1610 Waukegan Road,Glenview,IL,60025,(847) 416-2103,,,https://www.napletonlincolninglenview.com/,napletonlincolninglenview.com,Website: https://www.napletonlincolninglenview.com/ | Lead inbox: napleton@aol.com | Staff page: blocked | Brand: Lincoln
Napleton Lincoln of Schaumburg,1200 East Golf Road,Schaumburg,IL,60173,(847) 280-9795,,,https://www. napletonlincolnschaumburg.net/, napletonlincolnschaumburg.net,Website: https://www. napletonlincolnschaumburg.net/ | Staff page: no_staff_page | Brand: Lincoln
"Napleton's River Oaks Lincoln, LLC",1777 River Oaks Drive,Calumet City,IL,60409,(708) 550-4050,Bill Havican,,https://www.napletonsriveroakslincoln.com/,napletonsriveroakslincoln.com,Title: General Sales Manager | Website: https://www.napletonsriveroakslincoln.com/ | Source: https://www.napletonlincolnriveroaks.com/staff (no email published for this contact) | Brand: Lincoln
Northside Lincoln,1312 N. Keller Drive,Effingham,IL,62401,(217) 342-3929,,,https://www.northsidelincoln.com/,northsidelincoln.com,Website: https://www.northsidelincoln.com/ | Lead inbox: jay.myers@effinghamford.com | Staff page: blocked | Brand: Lincoln
Ogden Lincoln of Westmont,100 West Ogden Avenue,Westmont,IL,60559,(630) 968-5600,,,https://www.ogdenlincolnofwestmont.com/,ogdenlincolnofwestmont.com,Website: https://www.ogdenlincolnofwestmont.com/ | Staff page: blocked | Brand: Lincoln
Pilson Lincoln,2000 Lakeland Blvd,Mattoon,IL,61938,(217) 234-6461,,,https://www.danpilsonlincoln.com/,danpilsonlincoln.com,Website: https://www.danpilsonlincoln.com/ | Lead inbox: pilsonauto@consolidated.net | Staff page: blocked | Brand: Lincoln
Wickstrom Lincoln,600 W Northwest Highway,Barrington,IL,60010,(847) 381-8850,,,https://www.wickstromlincoln.net/,wickstromlincoln.net,Website: https://www.wickstromlincoln.net/ | Lead inbox: ecommerce@wickmail.com | Staff page: blocked | Brand: Lincoln
Art Hill Lincoln,901 W Lincoln Highway,Merrillville,IN,46410,(219) 738-5300,,,https://www.arthilllincoln.net/,arthilllincoln.net,Website: https://www.arthilllincoln.net/ | Lead inbox: info@arthillford.com | Staff page: no_staff_page | Brand: Lincoln
Bob Thomas Lincoln,310 W. Coliseum Blvd.,Fort Wayne,IN,46805,(260) 482-4456,,,https://www.bobthomaslincoln.net/,bobthomaslincoln.net,Website: https://www.bobthomaslincoln.net/ | Lead inbox: fordsales@dnford.com | Staff page: no_staff_page | Brand: Lincoln
Community Lincoln of Bloomington,2200 S Walnut St,Bloomington,IN,47401,(812) 331-2200,,,,,Lead inbox: jrouten@autovest.com | Brand: Lincoln
D-Patrick Lincoln,1100 E Walnut Street,Evansville,IN,47714,(812) 428-7800,,,https://www.dpatricklincoln.net/,dpatricklincoln.net,Website: https://www.dpatricklincoln.net/ | Lead inbox: leads@dpatrickford.motosnap.com | Staff page: blocked | Brand: Lincoln
Ford Lincoln of Lafayette,2051 Sagamore Parkway S.,Lafayette,IN,47905,(765) 447-9444,,,https://www.lafayettelincolnin.net/,lafayettelincolnin.net,Website: https://www.lafayettelincolnin.net/ | Staff page: blocked | Brand: Lincoln
Gurley Leep Lincoln,320 E Ireland Road,South Bend,IN,46614,(574) 291-6910,,,https://www.gurleyleeplincoln.net/,gurleyleeplincoln.net,Website: https://www.gurleyleeplincoln.net/ | Lead inbox: info@gurleyleepford.com | Staff page: no_staff_page | Brand: Lincoln
"Max Platt Ford-Lincoln, Inc.",1002 West North St.,Kendallville,IN,46755,(260) 347-3153,,,,,Lead inbox: jeff.platt@maxplattford.com | Brand: Lincoln
Oliver Lincoln,1001 East Jefferson Street,Plymouth,IN,46563,(574) 935-1001,Oliver III,john.oliver@oliverford.com,https://www.oliverlincolnsales.com/,oliverlincolnsales.com,Title: General Manager | Website: https://www.oliverlincolnsales.com/ | Source: https://www.oliverlincoln.com/staff | Lead inbox: oliverfordlincoln@gmail.com | Brand: Lincoln
"Tom Roush, Inc. dba Tom Roush Lincoln",13927 Trade Center Drive,Fishers,IN,46038,(317) 896-5561,,,https://www.tomroushlincolnwestfield.com/,tomroushlincolnwestfield.com,Website: https://www.tomroushlincolnwestfield.com/ | Lead inbox: jhawes@tomroush.com | Staff page: no_staff_page | Brand: Lincoln
Zeigler Lincoln of Elkhart,2525 By-Pass Rd,Elkhart,IN,46514,(574) 294-1563,,,https://www.haroldzeiglerlincoln.com/,haroldzeiglerlincoln.com,Website: https://www.haroldzeiglerlincoln.com/ | Lead inbox: carlyeldridge@haroldzeigler.com | Staff page: no_staff_page | Brand: Lincoln
"Eddy's Lincoln, LLC",8701 E. Kellogg,Wichita,KS,67207,(316) 272-5400,,,https://www.eddyslincoln.com/,eddyslincoln.com,Website: https://www.eddyslincoln.com/ | Staff page: blocked | Brand: Lincoln
Mike Carpino Lincoln,1097 S. 69 Hwy,Pittsburg,KS,66762,(620) 231-2450,,,https://www.mikecarpinolincoln.com/,mikecarpinolincoln.com,Website: https://www.mikecarpinolincoln.com/ | Staff page: no_staff_page | Brand: Lincoln
Olathe Lincoln,1845 E Santa Fe,Olathe,KS,66062,(913) 782-0881,,,https://www.olathelincoln.net/,olathelincoln.net,Website: https://www.olathelincoln.net/ | Lead inbox: olathe@olatheford.com | Staff page: no_staff_page | Brand: Lincoln
"Tubbs & Sons Ford Sales, Inc.",810 South Range,Colby,KS,67701,(785) 460-6746,,,,,Lead inbox: fordcars@st-tel.net | Brand: Lincoln
Bill Collins Lincoln,4220 Bardstown Road,Louisville,KY,40218,(502) 459-9550,Collins Executive,,https://www.billcollinslincolnoflouisville.com/,billcollinslincolnoflouisville.com,Title: General Manager | Website: https://www.billcollinslincolnoflouisville.com/ | Source: https://www.billcollinslincolnoflouisville.com/staff (no email published for this contact) | Lead inbox: sales@billcollinsford.com | Brand: Lincoln
Bruce Walters Ford Sales Inc,302 South Mayo Trail,Pikeville,KY,41501,(606) 444-2200,,,https://www.brucewalterslincoln.com/,brucewalterslincoln.com,Website: https://www.brucewalterslincoln.com/ | Lead inbox: kirbywalters1@yahoo.com | Staff page: no_staff_page | Brand: Lincoln
Dan Cummins Lincoln,4080 Lexington Road,Nicholasville,KY,40356,(859) 271-1800,Mark Hunt,,https://www.dancumminslincoln.net/,dancumminslincoln.net,Title: General Sales Manager | Website: https://www.dancumminslincoln.net/ | Source: https://www.dancumminslincoln.com/staff (no email published for this contact) | Brand: Lincoln
Don Franklin Lincoln,388 W. Hwy. 192,London,KY,40741,(606) 864-3555,Gary Marvich,,https://www.donfranklinlincoln.net/,donfranklinlincoln.net,Title: General Manager | Website: https://www.donfranklinlincoln.net/ | Source: https://www.donfranklinlincoln.net/staff (no email published for this contact) | Brand: Lincoln
Don Franklin Lincoln Elizabethtown,1505 N Dixie Highway,Elizabethtown,KY,42701,(270) 737-2460,Scott Keyland,,https://www.donfranklin-lincoln.com/,donfranklin-lincoln.com,Title: General Manager | Website: https://www.donfranklin-lincoln.com/ | Source: https://www.donfranklin-lincoln.com/staff (no email published for this contact) | Lead inbox: billpinkham11@aol.com | Brand: Lincoln
Dutch Miller Lincoln of Ashland,2119 Greenup Avenue,Ashland,KY,41101,(606) 329-2120,,,https://www.dutchmillerlincolnashland.net/,dutchmillerlincolnashland.net,Website: https://www.dutchmillerlincolnashland.net/ | Staff page: no_staff_page | Brand: Lincoln
Gates Lincoln,6012 Atwood Drive,Richmond,KY,40475,(859) 623-3252,,,https://www.gateslincolnmotorcars.com/,gateslincolnmotorcars.com,Website: https://www.gateslincolnmotorcars.com/ | Staff page: no_staff_page | Brand: Lincoln
Gillie Hyde Lincoln,610 Happy Valley Road,Glasgow,KY,42141,(270) 651-2125,,,https://www.gilliehydelincoln.com/,gilliehydelincoln.com,Website: https://www.gilliehydelincoln.com/ | Lead inbox: support@gilliehyde.com | Staff page: blocked | Brand: Lincoln
Greenwood Lincoln,3075 Scottsville Road,Bowling Green,KY,42104,(270) 843-9041,Jeff Keyes,,https://www.greenwoodlincoln.com/,greenwoodlincoln.com,Title: General Manager | Website: https://www.greenwoodlincoln.com/ | Source: https://www.greenwoodlincoln.com/staff (no email published for this contact) | Lead inbox: joshgilpin@greenwoodfordlincoln.com | Brand: Lincoln
Mike Castrucci Lincoln of Alexandria,7400 Alexandria Pike,Alexandria,KY,41001,(859) 448-9400,,,https://www.mikecastruccilincoln.com/,mikecastruccilincoln.com,Website: https://www.mikecastruccilincoln.com/ | Staff page: blocked | Brand: Lincoln
Purchase Lincoln,1352 Highway 45 North,Mayfield,KY,42066,(270) 247-9300,,,,,Brand: Lincoln
Tim Short Lincoln,109 Rockwood Lane,Hazard,KY,41701,(606) 436-5239,,,https://www.timshortlincoln.com/,timshortlincoln.com,Website: https://www.timshortlincoln.com/ | Lead inbox: mtford1@alltel.net | Staff page: blocked | Brand: Lincoln
Courtesy Lincoln – Lafayette,4010 Ambassador Caffery Parkway,Lafayette,LA,70503,(337) 984-5100,Rick Boyer,,https://www.courtesylincolnoflafayette.com/,courtesylincolnoflafayette.com,Title: General Manager | Website: https://www.courtesylincolnoflafayette.com/ | Source: https://www.courtesylincolnportland.com/dealership/staff.htm (no email published for this contact) | Brand: Lincoln
Group 1 Lincoln of Shreveport,8770 Business Park Drive,Shreveport,LA,71105,(318) 798-3673,,,https://www.group1lincolnshreveport.net/,group1lincolnshreveport.net,Website: https://www.group1lincolnshreveport.net/ | Staff page: blocked | Brand: Lincoln
Lamarque Lincoln,3101 Williams Blvd.,Kenner,LA,70065,(504) 463-1200,,,https://www.lamarquelincoln.com/,lamarquelincoln.com,Website: https://www.lamarquelincoln.com/ | Staff page: blocked | Brand: Lincoln
Robinson Brothers Lincoln,11455 Airline Highway,Baton Rouge,LA,70816,(225) 293-8900,Jack Vaughn,,https://www.robinsonlincoln.com/,robinsonlincoln.com,Title: General Sales Manager | Website: https://www.robinsonlincoln.com/ | Source: https://www.robinsonlincoln.com/dealership/staff.htm (no email published for this contact) | Brand: Lincoln
Sterling Lincoln,5524 I-49 North Service Road,Opelousas,LA,70570,(337) 942-2686,,,https://www.sterlinglincolnofopelousas.com/,sterlinglincolnofopelousas.com,Website: https://www.sterlinglincolnofopelousas.com/ | Staff page: no_staff_page | Brand: Lincoln
Terrebonne Lincoln,1100 West Tunnel Boulevard,Houma,LA,70360,(985) 876-5100,,,https://www.terrebonnelincoln.com/,terrebonnelincoln.com,Website: https://www.terrebonnelincoln.com/ | Lead inbox: rkuschov@terrebonneford.com | Staff page: blocked | Brand: Lincoln
Vaughn Ford Lincoln,835 Highway 165 South,Oakdale,LA,71463,(318) 335-0710,,,,,Brand: Lincoln
"Gervais Lincoln, Inc.",24 Reiss Avenue,Lowell,MA,01851,(978) 454-5696,,,https://www.gervaislincoln.net/,gervaislincoln.net,Website: https://www.gervaislincoln.net/ | Lead inbox: sales@gervaislm.com | Staff page: blocked | Brand: Lincoln
Herb Chambers Lincoln Norwood,1130 Providence Highway,Norwood,MA,02062,(781) 326-7000,,,https://www.hclincolnnorwood.com/,hclincolnnorwood.com,Website: https://www.hclincolnnorwood.com/ | Staff page: blocked | Brand: Lincoln
Herb Chambers Lincoln Westborough,75 Otis Street,Westborough,MA,01581,,,,,,Brand: Lincoln
Sarat Lincoln,245 Springfield St,Agawam,MA,01001,(413) 786-0430,,,https://www.saratlincoln.net/,saratlincoln.net,Website: https://www.saratlincoln.net/ | Lead inbox: saratford@aol.com | Staff page: blocked | Brand: Lincoln
Sentry Lincoln,4100 Mystic Valley Parkway,Medford,MA,02155,(781) 391-5700,,,https://www.sentrylincolnofmedford.com/,sentrylincolnofmedford.com,Website: https://www.sentrylincolnofmedford.com/ | Lead inbox: noreply@sentryautogroup.com | Staff page: no_staff_page | Brand: Lincoln
Apple Lincoln,8800 Stanford Blvd,Columbia,MD,21045,(410) 290-1100,Ned Doetsch,ned@appleford.com,https://www.applelincoln.net/,applelincoln.net,Title: New Car Sales Manager | Website: https://www.applelincoln.net/ | Source: https://www.applelincoln.net/dealership/staff.htm | Lead inbox: sales@appleford.com | Brand: Lincoln
Bob Davidson Lincoln,1845 East Joppa Road,Baltimore,MD,21234,(410) 661-6400,,,https://www.bobdavidsonlincoln.net/,bobdavidsonlincoln.net,Website: https://www.bobdavidsonlincoln.net/ | Lead inbox: bdf6400@aol.com | Staff page: blocked | Brand: Lincoln
Koons Lincoln of Annapolis,2540 Riva Road,Annapolis,MD,21401,(410) 224-2100,,,https://www.lincolnofannapolis.com/,lincolnofannapolis.com,Website: https://www.lincolnofannapolis.com/ | Lead inbox: jwooden@koonsford.com | Staff page: blocked | Brand: Lincoln
Koons Lincoln of Bethesda – Bethesda,7315 Wisconsin Avenue,Bethesda,MD,20814,,,,,,Staff page: no_staff_page | Brand: Lincoln
Koons Lincoln of Bethesda – Silver Spring,3111 Automobile Blvd.,Silver Spring,MD,20904,(301) 890-6100,,,https://www.koonssilverspringlincoln.com/,koonssilverspringlincoln.com,Website: https://www.koonssilverspringlincoln.com/ | Staff page: no_staff_page | Brand: Lincoln
Lexington Park Lincoln,22659 Three Notch Road,California,MD,20619,(301) 863-8111,Steve Raley,sraley@lexingtonparklincoln.com,https://www.lexingtonparklincoln.com/,lexingtonparklincoln.com,Title: General Manager | Website: https://www.lexingtonparklincoln.com/ | Source: https://www.lexingtonparklincoln.com/staff | Brand: Lincoln
Sheehy Lincoln of Gaithersburg,901 North Frederick Avenue,Gaithersburg,MD,20879,(301) 258-1015,Shawn Lynes,,https://www.sheehylincolngaithersburg.com/,sheehylincolngaithersburg.com,Title: General Manager | Website: https://www.sheehylincolngaithersburg.com/ | Source: https://www.sheehylincolngaithersburg.com/staff (no email published for this contact) | Lead inbox: sheehyfordgsales1@leadcrm.com | Brand: Lincoln
Rowe Lincoln,91 Main Street,Westbrook,ME,04092,(800) 872-7693,,,https://www.rowelincolnofwestbrook.com/,rowelincolnofwestbrook.com,Website: https://www.rowelincolnofwestbrook.com/ | Lead inbox: jstubinski@roweford.com | Staff page: blocked | Brand: Lincoln
"Bell Lincoln, Inc.",4510 W US 223,Adrian,MI,49221,(517) 265-8187,Gary Lundy,,https://www.belllincolnofadrian.com/,belllincolnofadrian.com,Title: Sales Manager | Website: https://www.belllincolnofadrian.com/ | Source: https://www.belllincolnofadrian.com/dealership/staff.htm (no email published for this contact) | Lead inbox: daveknappford@knappmotors.com | Brand: Lincoln
"Bob Maxey Lincoln, Inc.",16901 Mack Avenue,Detroit,MI,48224,(313) 885-4000,Marty Rutkowski,,https://www.bobmaxeylincolnsales.com/,bobmaxeylincolnsales.com,Title: New Car Sales Manager | Website: https://www.bobmaxeylincolnsales.com/ | Source: https://www.bobmaxeylincoln.com/staff (no email published for this contact) | Lead inbox: michael.maxey@bobmaxeylm.com | Brand: Lincoln
"Crest Lincoln, Inc.",36200 Van Dyke,Sterling Heights,MI,48312,(866) 353-2270,Johnson Asst.,,https://www.crestlincolnsterlingheights.com/,crestlincolnsterlingheights.com,Title: Sales Manager | Website: https://www.crestlincolnsterlingheights.com/ | Source: https://www.crestlincoln.com/staff.aspx (no email published for this contact) | Lead inbox: crest@crestlm.com | Brand: Lincoln
Fox Lincoln Grand Traverse,3464 N. U.S. 31 South,Traverse City,MI,49684,(231) 922-2000,Adam Rahilly,,https://www.foxlincolngrandtraverse.com/,foxlincolngrandtraverse.com,Title: General Sales Manager | Website: https://www.foxlincolngrandtraverse.com/ | Source: https://www.foxlincolngrandtraverse.com/dealership/staff.htm (no email published for this contact) | Brand: Lincoln
Friendly Lincoln,2800 N. Telegraph,Monroe,MI,48162,(734) 243-6000,Nicole Ernst,,https://www.friendlylincoln.com/,friendlylincoln.com,Title: General Manager | Website: https://www.friendlylincoln.com/ | Source: https://www.Friendlylincoln.com/staff (no email published for this contact) | Lead inbox: customerassistance@friendly4d.com | Brand: Lincoln
"Hines Park Lincoln, Inc.",40601 Ann Arbor Road,Plymouth,MI,48170,(866) 979-3919,Naszradi Dealership,,https://www.hinesparklincoln.com/,hinesparklincoln.com,Title: General Manager | Website: https://www.hinesparklincoln.com/ | Source: https://www.hinesparklincoln.com/staff (no email published for this contact) | Lead inbox: info@hinespark.com | Brand: Lincoln
"Jack Demmer Lincoln, Inc.",21531 Michigan Avenue,Dearborn,MI,48124,(313) 274-8800,,,https://www.jackdemmerlincoln.net/,jackdemmerlincoln.net,Website: https://www.jackdemmerlincoln.net/ | Lead inbox: info@aplanheadquarters.com | Staff page: blocked | Brand: Lincoln
LaFontaine Lincoln,2219 W. Hill Road,Flint,MI,48507,(810) 659-5687,Jon Bauer,,https://www.lafontainelincoln.net/,lafontainelincoln.net,Title: General Manager | Website: https://www.lafontainelincoln.net/ | Source: https://www.lafontainelincoln.com/staff (no email published for this contact) | Brand: Lincoln
LaFontaine Lincoln Grand Rapids,2424 28th Street SE,Grand Rapids,MI,49512,(616) 616-1218,Jeffery Crouch,,https://www.lafontainelincolngrandrapids.net/,lafontainelincolngrandrapids.net,Title: General Sales Manager | Website: https://www.lafontainelincolngrandrapids.net/ | Source: https://www.lafontainelincolngrandrapids.com/staff (no email published for this contact) | Brand: Lincoln
Lakeview Lincoln,295 Dickman Road,Battle Creek,MI,49037,(269) 965-7771,,,,,Brand: Lincoln
Lincoln of Midland,500 Joe Mann Blvd.,Midland,MI,48642,(989) 631-0040,,,https://www.midlandlincoln.com/,midlandlincoln.com,Website: https://www.midlandlincoln.com/ | Lead inbox: midlandflm@hotmail.com | Staff page: no_staff_page | Brand: Lincoln
Lincoln of Troy,1950 West Maple Rd.,Troy,MI,48084,(248) 643-6600,Timothy Carey,,https://www.lincolnoftroy.com/,lincolnoftroy.com,Title: New Car Sales Manager | Website: https://www.lincolnoftroy.com/ | Source: https://www.lincolnoftroy.com/staff (no email published for this contact) | Brand: Lincoln
Morrie's Grand Ledge Ford/Morrie's Grand Ledge Lincoln,6080 East Saginaw Hwy.,Grand Ledge,MI,48837,(517) 627-8100,,,https://www.grandledgelincoln.net/,grandledgelincoln.net,Website: https://www.grandledgelincoln.net/ | Staff page: no_staff_page | Brand: Lincoln
Northgate Lincoln,3600 Pine Grove Ave.,Port Huron,MI,48060,(810) 984-5011,Internet and,,https://www.northgatelincolnofporthuron.com/,northgatelincolnofporthuron.com,Title: Sales Specialist | Website: https://www.northgatelincolnofporthuron.com/ | Source: https://www.NorthGateLincolnofPortHuron.com/aboutus.aspx (no email published for this contact) | Lead inbox: sales@northgateford.com | Brand: Lincoln
Sesi Lincoln,3990 Jackson Road,Ann Arbor,MI,48103,(734) 668-6100,,,https://www.annarborlincoln.com/,annarborlincoln.com,Website: https://www.annarborlincoln.com/ | Lead inbox: a2sales@sesimotors.com | Staff page: no_staff_page | Brand: Lincoln
"Southgate Lincoln, LLC",16800 Fort Street,Southgate,MI,48195,(734) 285-8800,,,https://www.southgatelincoln.com/,southgatelincoln.com,Website: https://www.southgatelincoln.com/ | Lead inbox: info@southgatelm.com | Staff page: no_staff_page | Brand: Lincoln
"Star Lincoln,  Inc.",24350 W 12 Mile,Southfield,MI,48034,(248) 354-4900,,,https://www.starlincoln.com/,starlincoln.com,Website: https://www.starlincoln.com/ | Lead inbox: starlincolnsouthfield@yahoo.com | Brand: Lincoln
"Varsity Lincoln, Inc.",49251 Grand River,Novi,MI,48374,(248) 305-5300,Dan Rank,,https://www.varsitylincoln.com/,varsitylincoln.com,Title: General Sales Manager | Website: https://www.varsitylincoln.com/ | Source: https://www.varsitylincoln.com/staff (no email published for this contact) | Lead inbox: varsity@varsityag.com | Brand: Lincoln
Wilson Ford Lincoln,4201 Bay Road,Saginaw,MI,48603,(989) 792-1700,,,https://www.wilsonlincoln.com/,wilsonlincoln.com,Website: https://www.wilsonlincoln.com/ | Staff page: no_staff_page | Brand: Lincoln
Zeigler Lincoln of Kalamazoo,4201 Stadium Drive,Kalamazoo,MI,49008,(269) 375-4500,Jones Lincoln,jeffjones@zagteam.com,https://www.zeiglerlincoln.com/,zeiglerlincoln.com,Title: Sales Manager | Website: https://www.zeiglerlincoln.com/ | Source: https://www.zeiglerlincoln.com/staff | Lead inbox: hznew@haroldzeigler.com | Brand: Lincoln
Apple Lincoln Apple Valley,7125 151st St. West,Apple Valley,MN,55124,(952) 431-5900,Aaron Hanson,,https://www.applevalleylincoln.com/,applevalleylincoln.com,Title: General Sales Manager | Website: https://www.applevalleylincoln.com/ | Source: https://www.applevalleylincoln.com/staff.aspx (no email published for this contact) | Brand: Lincoln
Deml Lincoln Inc.,2100 Highway 14 West,Waseca,MN,56093,(507) 835-3425,,,,,Lead inbox: demlford@demlford.com | Brand: Lincoln
"Krenzen Lincoln, Inc.",2500 Mall Drive,Duluth,MN,55811,(218) 727-2905,,,,,Lead inbox: krenzen@aol.com | Brand: Lincoln
